,role,Sector,states,min salary,max salary,mean salary
4965,DA,Business Services, AZ,45,78,61.5
4966,DA,Information Technology, AZ,45,78,61.5
4967,DA,Retail, AZ,45,78,61.5
4969,DA,Insurance, AZ,45,78,61.5
4970,DA,Information Technology, AZ,45,78,61.5
4971,DA,Finance, AZ,45,78,61.5
4973,DA,Business Services, AZ,45,78,61.5
4974,DA,Health Care, AZ,45,78,61.5
4975,DA,Information Technology, PA,41,78,59.5
4976,DA,Health Care, PA,41,78,59.5
4977,DA,Biotech & Pharmaceuticals, PA,41,78,59.5
4978,DA,Real Estate, PA,41,78,59.5
4979,DA,Health Care, PA,41,78,59.5
4980,DA,Information Technology, PA,41,78,59.5
4981,DA,Business Services, PA,41,78,59.5
4984,DA,Business Services, PA,41,78,59.5
4985,DA,Information Technology, PA,41,78,59.5
4986,DA,Information Technology, PA,41,78,59.5
4988,DA,Business Services, PA,41,78,59.5
4990,DA,Business Services, NJ,41,78,59.5
4991,DA,Business Services, PA,41,78,59.5
4992,DA,Information Technology, PA,41,78,59.5
4993,DA,Information Technology, PA,41,78,59.5
4994,DA,Transportation & Logistics, PA,41,78,59.5
4995,DA,Information Technology, PA,41,78,59.5
4996,DA,Business Services, PA,41,78,59.5
4997,DA,Education, PA,41,78,59.5
4998,DA,Telecommunications, PA,41,78,59.5
5000,DA,Accounting & Legal, PA,41,78,59.5
5001,DA,Business Services, PA,41,78,59.5
5002,DA,Business Services, PA,41,78,59.5
5003,DA,Information Technology, PA,38,68,53.0
5004,DA,Health Care, PA,38,68,53.0
5005,DA,Education, PA,38,68,53.0
5006,DA,Insurance, PA,38,68,53.0
5007,DA,Health Care, PA,38,68,53.0
5010,DA,Information Technology, PA,38,68,53.0
5011,DA,Biotech & Pharmaceuticals, PA,38,68,53.0
5013,DA,Health Care, PA,38,68,53.0
5014,DA,Education, PA,38,68,53.0
5015,DA,Information Technology, PA,38,68,53.0
5017,DA,Information Technology, PA,38,68,53.0
5018,DA,Media, PA,38,68,53.0
5020,DA,Information Technology, PA,38,68,53.0
5021,DA,Finance, PA,38,68,53.0
5022,DA,Business Services, PA,38,68,53.0
5023,DA,Business Services, PA,38,68,53.0
5024,DA,Biotech & Pharmaceuticals, PA,38,68,53.0
5025,DA,Business Services, PA,38,68,53.0
5026,DA,Business Services, PA,38,68,53.0
5027,DA,Non-Profit, PA,38,68,53.0
5028,DA,Information Technology, PA,38,68,53.0
5031,DA,Business Services, PA,38,68,53.0
5032,DA,Education, PA,37,44,40.5
5034,DA,Health Care, PA,37,44,40.5
5035,DA,Education, PA,37,44,40.5
5036,DA,Business Services, PA,37,44,40.5
5037,DA,Business Services, PA,37,44,40.5
5038,DA,Retail, PA,37,44,40.5
5039,DA,Information Technology, PA,37,44,40.5
5041,DA,Health Care, PA,37,44,40.5
5042,DA,Business Services, PA,37,44,40.5
5043,DA,Business Services, PA,37,44,40.5
5044,DA,Education, PA,37,44,40.5
5045,DA,Finance, PA,37,44,40.5
5046,DA,Finance, NJ,37,44,40.5
5047,DA,Aerospace & Defense, PA,37,44,40.5
5048,DA,Information Technology, PA,37,44,40.5
5049,DA,Finance, NJ,37,44,40.5
5050,DA,Information Technology, PA,37,44,40.5
5051,DA,"Oil, Gas, Energy & Utilities", PA,37,44,40.5
5052,DA,Business Services, PA,37,44,40.5
5054,DA,Business Services, PA,37,44,40.5
5055,DA,Business Services, PA,37,44,40.5
5056,DA,Business Services, PA,37,44,40.5
5059,DA,Information Technology, PA,37,44,40.5
5060,DA,Business Services, PA,37,44,40.5
5061,DA,Health Care, PA,64,113,88.5
5062,DA,Information Technology, PA,64,113,88.5
5063,DA,Business Services, PA,64,113,88.5
5064,DA,Business Services, PA,64,113,88.5
5065,DA,Insurance, PA,64,113,88.5
5066,DA,Information Technology, PA,64,113,88.5
5067,DA,Biotech & Pharmaceuticals, PA,64,113,88.5
5068,DA,Business Services, PA,64,113,88.5
5069,DA,Finance, NJ,64,113,88.5
5071,DA,Telecommunications, PA,64,113,88.5
5072,DA,Finance, PA,64,113,88.5
5073,DA,Business Services, PA,64,113,88.5
5074,DA,Insurance, PA,64,113,88.5
5075,DA,Biotech & Pharmaceuticals, PA,64,113,88.5
5076,DA,Business Services, PA,64,113,88.5
5079,DA,Biotech & Pharmaceuticals, PA,64,113,88.5
5080,DA,Biotech & Pharmaceuticals, PA,64,113,88.5
5081,DA,Finance, NJ,64,113,88.5
5082,DA,Business Services, PA,64,113,88.5
5084,DA,Health Care, NJ,64,113,88.5
5085,DA,Information Technology, PA,64,113,88.5
5086,DA,Insurance, PA,64,113,88.5
5088,DA,Business Services, PA,64,113,88.5
5089,DA,Business Services, PA,64,113,88.5
5090,DA,Business Services, PA,64,113,88.5
5091,DA,Business Services, PA,50,93,71.5
5092,DA,Business Services, PA,50,93,71.5
5093,DA,Biotech & Pharmaceuticals, PA,50,93,71.5
5094,DA,Information Technology, PA,50,93,71.5
5099,DA,Manufacturing, PA,50,93,71.5
5100,DA,Finance, NJ,50,93,71.5
5101,DA,Insurance, PA,50,93,71.5
5102,DA,Business Services, PA,50,93,71.5
5103,DA,Business Services, PA,50,93,71.5
5104,DA,Accounting & Legal, NJ,50,93,71.5
5106,DA,Information Technology, PA,50,93,71.5
5107,DA,Health Care, PA,50,93,71.5
5110,DA,Information Technology, TX,37,68,52.5
5111,DA,Information Technology, TX,37,68,52.5
5112,DA,Information Technology, TX,37,68,52.5
5113,DA,Business Services, TX,37,68,52.5
5114,DA,Business Services, TX,37,68,52.5
5115,DA,Information Technology, TX,37,68,52.5
5116,DA,Information Technology, TX,37,68,52.5
5117,DA,Aerospace & Defense, TX,37,68,52.5
5118,DA,Retail, TX,37,68,52.5
5119,DA,Business Services, TX,37,68,52.5
5120,DA,Finance, TX,37,68,52.5
5121,DA,Retail, TX,37,68,52.5
5123,DA,Government, TX,37,68,52.5
5125,DA,Information Technology, TX,37,68,52.5
5126,DA,Business Services, TX,37,68,52.5
5127,DA,Information Technology, TX,37,68,52.5
5128,DA,Business Services, TX,37,68,52.5
5129,DA,Information Technology, TX,37,68,52.5
5130,DA,Information Technology, TX,37,68,52.5
5131,DA,Information Technology, TX,37,68,52.5
5132,DA,Information Technology, TX,37,68,52.5
5133,DA,Finance, TX,37,68,52.5
5134,DA,Business Services, TX,37,68,52.5
5135,DA,Retail, TX,37,68,52.5
5136,DA,Business Services, TX,37,68,52.5
5137,DA,Business Services, TX,37,68,52.5
5138,DA,Government, TX,37,68,52.5
5139,DA,Information Technology, TX,37,68,52.5
5140,DA,Information Technology, TX,73,89,81.0
5141,DA,Information Technology, TX,73,89,81.0
5142,DA,Non-Profit, TX,73,89,81.0
5143,DA,Aerospace & Defense, TX,73,89,81.0
5144,DA,Information Technology, TX,73,89,81.0
5146,DA,Business Services, TX,73,89,81.0
5147,DA,Business Services, TX,73,89,81.0
5148,DA,Accounting & Legal, TX,73,89,81.0
5149,DA,Aerospace & Defense, TX,73,89,81.0
5150,DA,Information Technology, TX,73,89,81.0
5151,DA,Finance, TX,73,89,81.0
5152,DA,Business Services, TX,73,89,81.0
5153,DA,Information Technology, TX,73,89,81.0
5154,DA,Information Technology, TX,73,89,81.0
5155,DA,Finance, TX,73,89,81.0
5156,DA,Business Services, TX,73,89,81.0
5157,DA,Business Services, TX,73,89,81.0
5158,DA,Aerospace & Defense, CA,76,122,99.0
5159,DA,Finance, CA,76,122,99.0
5160,DA,Education, CA,76,122,99.0
5161,DA,Education, CA,76,122,99.0
5162,DA,Accounting & Legal, CA,76,122,99.0
5163,DA,Information Technology, CA,76,122,99.0
5164,DA,Education, CA,76,122,99.0
5165,DA,Health Care, CA,76,122,99.0
5167,DA,Aerospace & Defense, CA,76,122,99.0
5168,DA,Biotech & Pharmaceuticals, CA,76,122,99.0
5169,DA,Information Technology, CA,76,122,99.0
5170,DA,Finance, CA,76,122,99.0
5171,DA,Education, CA,76,122,99.0
5172,DA,Business Services, CA,76,122,99.0
5173,DA,Finance, CA,76,122,99.0
5174,DA,Business Services, CA,76,122,99.0
5176,DA,"Oil, Gas, Energy & Utilities", CA,76,122,99.0
5177,DA,Manufacturing, CA,76,122,99.0
5178,DA,Biotech & Pharmaceuticals, CA,76,122,99.0
5179,DA,Business Services, CA,76,122,99.0
5180,DA,Aerospace & Defense, CA,76,122,99.0
5181,DA,Information Technology, CA,76,122,99.0
5184,DA,Biotech & Pharmaceuticals, CA,76,122,99.0
5185,DA,Manufacturing, CA,76,122,99.0
5186,DA,Biotech & Pharmaceuticals, CA,60,124,92.0
5187,DA,Business Services, CA,60,124,92.0
5188,DA,Health Care, CA,60,124,92.0
5189,DA,Biotech & Pharmaceuticals, CA,60,124,92.0
5190,DA,Education, CA,60,124,92.0
5191,DA,Information Technology, CA,60,124,92.0
5192,DA,Information Technology, CA,60,124,92.0
5193,DA,Information Technology, CA,60,124,92.0
5195,DA,Health Care, CA,60,124,92.0
5197,DA,Information Technology, CA,60,124,92.0
5198,DA,Insurance, CA,60,124,92.0
5199,DA,Information Technology, CA,60,124,92.0
5200,DA,Information Technology, CA,60,124,92.0
5202,DA,Education, CA,60,124,92.0
5203,DA,Information Technology, CA,60,124,92.0
5205,DA,Business Services, CA,60,124,92.0
5206,DA,Aerospace & Defense, CA,60,124,92.0
5207,DA,Education, CA,60,124,92.0
5208,DA,Business Services, CA,60,124,92.0
5211,DA,Education, CA,60,124,92.0
5212,DA,Information Technology, CA,60,124,92.0
5213,DA,Health Care, CA,60,124,92.0
5214,DA,Information Technology, CA,60,124,92.0
5215,DA,Business Services, CA,60,124,92.0
5216,DA,Information Technology, CA,60,124,92.0
5217,DA,Education, CA,34,61,47.5
5218,DA,Business Services, CA,34,61,47.5
5219,DA,Finance, CA,34,61,47.5
5220,DA,Aerospace & Defense, CA,34,61,47.5
5221,DA,Information Technology, CA,34,61,47.5
5222,DA,Information Technology, TX,24,48,36.0
5223,DA,Information Technology, TX,24,48,36.0
5224,DA,Information Technology, TX,24,48,36.0
5225,DA,Retail, TX,24,48,36.0
5226,DA,Business Services, TX,24,48,36.0
5227,DA,Information Technology, TX,24,48,36.0
5228,DA,Business Services, TX,24,48,36.0
5229,DA,Business Services, TX,24,48,36.0
5230,DA,Finance, TX,24,48,36.0
5232,DA,Business Services, TX,24,48,36.0
5233,DA,Finance, TX,24,48,36.0
5235,DA,Information Technology, TX,24,48,36.0
5236,DA,Government, TX,24,48,36.0
5237,DA,Finance, TX,24,48,36.0
5238,DA,Information Technology, TX,24,48,36.0
5239,DA,Information Technology, TX,24,48,36.0
5240,DA,Retail, TX,24,48,36.0
5241,DA,Telecommunications, TX,24,48,36.0
5242,DA,Business Services, TX,24,48,36.0
5244,DA,Media, TX,24,48,36.0
5245,DA,Business Services, TX,24,48,36.0
5246,DA,Finance, TX,24,48,36.0
5247,DA,Health Care, TX,24,48,36.0
5248,DA,Information Technology, TX,24,48,36.0
5250,DA,Information Technology, TX,24,48,36.0
5251,DA,Business Services, TX,30,53,41.5
5252,DA,Education, TX,30,53,41.5
5254,DA,Health Care, TX,30,53,41.5
5255,DA,Business Services, TX,30,53,41.5
5256,DA,Finance, TX,30,53,41.5
5257,DA,Education, TX,30,53,41.5
5258,DA,Insurance, TX,30,53,41.5
5259,DA,Health Care, TX,30,53,41.5
5260,DA,Government, TX,30,53,41.5
5262,DA,Health Care, TX,30,53,41.5
5264,DA,Manufacturing, TX,30,53,41.5
5265,DA,Manufacturing, TX,30,53,41.5
5266,DA,Business Services, TX,30,53,41.5
5267,DA,Information Technology, TX,30,53,41.5
5268,DA,Finance, TX,30,53,41.5
5269,DA,Information Technology, TX,30,53,41.5
5270,DA,Business Services, TX,30,53,41.5
5271,DA,"Oil, Gas, Energy & Utilities", TX,30,53,41.5
5272,DA,Finance, TX,30,53,41.5
5273,DA,Information Technology, TX,30,53,41.5
5274,DA,Business Services, TX,30,53,41.5
5276,DA,Finance, TX,30,53,41.5
5277,DA,Information Technology, TX,30,53,41.5
5278,DA,Business Services, TX,30,53,41.5
5279,DA,Business Services, TX,30,53,41.5
5280,DA,Information Technology, TX,30,53,41.5
5281,DA,Manufacturing, TX,41,86,63.5
5282,DA,Media, TX,41,86,63.5
5283,DA,Business Services, TX,41,86,63.5
5284,DA,Information Technology, TX,41,86,63.5
5285,DA,Business Services, TX,41,86,63.5
5286,DA,Health Care, TX,41,86,63.5
5289,DA,Information Technology, TX,41,86,63.5
5291,DA,Information Technology, TX,41,86,63.5
5292,DA,Finance, TX,41,86,63.5
5294,DA,Business Services, TX,41,86,63.5
5295,DA,Insurance, TX,41,86,63.5
5296,DA,Information Technology, TX,41,86,63.5
5297,DA,Aerospace & Defense, TX,41,86,63.5
5299,DA,Business Services, TX,41,86,63.5
5300,DA,Information Technology, TX,41,86,63.5
5301,DA,Business Services, TX,41,86,63.5
5302,DA,Business Services, TX,41,86,63.5
5304,DA,Information Technology, TX,41,86,63.5
5306,DA,Manufacturing, TX,41,86,63.5
5307,DA,Finance, TX,41,86,63.5
5308,DA,Health Care, TX,41,86,63.5
5309,DA,Business Services, TX,41,86,63.5
5310,DA,Government, TX,44,82,63.0
5311,DA,Business Services, TX,44,82,63.0
5312,DA,Consumer Services, TX,44,82,63.0
5314,DA,Education, TX,44,82,63.0
5315,DA,Information Technology, TX,44,82,63.0
5316,DA,Finance, TX,44,82,63.0
5317,DA,Health Care, TX,44,82,63.0
5318,DA,Information Technology, TX,44,82,63.0
5319,DA,Manufacturing, TX,44,82,63.0
5320,DA,"Construction, Repair & Maintenance", TX,44,82,63.0
5321,DA,Finance, TX,44,82,63.0
5322,DA,Finance, TX,44,82,63.0
5324,DA,Business Services, TX,44,82,63.0
5326,DA,Finance, TX,44,82,63.0
5327,DA,Business Services, TX,44,82,63.0
5328,DA,Business Services, TX,44,82,63.0
5329,DA,Information Technology, TX,44,82,63.0
5331,DA,Business Services, TX,44,82,63.0
5332,DA,Consumer Services, TX,44,82,63.0
5335,DA,Accounting & Legal, TX,44,82,63.0
5336,DA,Finance, TX,44,82,63.0
5337,DA,Business Services, TX,44,82,63.0
5338,DA,Manufacturing, TX,48,88,68.0
5339,DA,Business Services, TX,48,88,68.0
5340,DA,Information Technology, TX,48,88,68.0
5341,DA,Business Services, TX,48,88,68.0
5342,DA,Health Care, TX,48,88,68.0
5343,DA,Finance, TX,48,88,68.0
5344,DA,Business Services, TX,48,88,68.0
5346,DA,Education, TX,48,88,68.0
5348,DA,Consumer Services, TX,48,88,68.0
5349,DA,Information Technology, TX,48,88,68.0
5350,DA,Business Services, TX,48,88,68.0
5351,DA,Information Technology, TX,48,88,68.0
5352,DA,Manufacturing, TX,48,88,68.0
5353,DA,Business Services, TX,48,88,68.0
5354,DA,Information Technology, TX,48,88,68.0
5356,DA,Accounting & Legal, TX,48,88,68.0
5357,DA,Business Services, TX,48,88,68.0
5358,DA,Information Technology, TX,48,88,68.0
5359,DA,Business Services, TX,48,88,68.0
5360,DA,Health Care, TX,48,88,68.0
5361,DA,Business Services, TX,48,88,68.0
5362,DA,Accounting & Legal, TX,48,88,68.0
5363,DA,Real Estate, TX,48,88,68.0
5364,DA,Business Services, TX,48,88,68.0
5365,DA,Transportation & Logistics, TX,44,78,61.0
5366,DA,Transportation & Logistics, TX,44,78,61.0
5367,DA,Accounting & Legal, TX,44,78,61.0
5369,DA,Business Services, TX,44,78,61.0
5371,DA,Business Services, TX,44,78,61.0
5372,DA,Business Services, TX,44,78,61.0
5373,DA,Information Technology, TX,44,78,61.0
5375,DA,Finance, TX,44,78,61.0
5376,DA,Information Technology, TX,44,78,61.0
5377,DA,Business Services, CA,110,190,150.0
5378,DA,Information Technology, CA,110,190,150.0
5379,DA,Information Technology, CA,110,190,150.0
5380,DA,Information Technology, CA,110,190,150.0
5381,DA,Information Technology, CA,110,190,150.0
5383,DA,Business Services, CA,110,190,150.0
5384,DA,Manufacturing, CA,110,190,150.0
5385,DA,Information Technology, CA,110,190,150.0
5386,DA,Information Technology, CA,110,190,150.0
5387,DA,Accounting & Legal, CA,110,190,150.0
5389,DA,Information Technology, CA,110,190,150.0
5390,DA,Health Care, CA,110,190,150.0
5391,DA,Business Services, CA,110,190,150.0
5393,DA,Information Technology, CA,110,190,150.0
5394,DA,Information Technology, CA,110,190,150.0
5395,DA,Information Technology, CA,110,190,150.0
5396,DA,Information Technology, CA,110,190,150.0
5397,DA,Business Services, CA,110,190,150.0
5398,DA,Information Technology, CA,110,190,150.0
5399,DA,Health Care, CA,110,190,150.0
5400,DA,Information Technology, CA,110,190,150.0
5401,DA,Information Technology, CA,110,190,150.0
5403,DA,Business Services, CA,110,190,150.0
5404,DA,Business Services, CA,110,190,150.0
5405,DA,Information Technology, CA,110,190,150.0
5406,DA,Information Technology, CA,89,151,120.0
5407,DA,Information Technology, CA,89,151,120.0
5408,DA,Business Services, CA,89,151,120.0
5409,DA,Information Technology, CA,89,151,120.0
5410,DA,Business Services, CA,89,151,120.0
5411,DA,Manufacturing, CA,89,151,120.0
5412,DA,Business Services, CA,89,151,120.0
5413,DA,Business Services, CA,89,151,120.0
5414,DA,Information Technology, CA,89,151,120.0
5415,DA,Accounting & Legal, CA,89,151,120.0
5416,DA,Information Technology, CA,89,151,120.0
5417,DA,Information Technology, CA,89,151,120.0
5418,DA,Consumer Services, CA,89,151,120.0
5419,DA,Information Technology, CA,89,151,120.0
5420,DA,Business Services, CA,89,151,120.0
5421,DA,Information Technology, CA,89,151,120.0
5422,DA,Information Technology, CA,89,151,120.0
5423,DA,Information Technology, CA,89,151,120.0
5426,DA,Information Technology, CA,89,151,120.0
5427,DA,Information Technology, CA,89,151,120.0
5428,DA,Information Technology, CA,89,151,120.0
5429,DA,Information Technology, CA,89,151,120.0
5430,DA,Information Technology, CA,89,151,120.0
5431,DA,Information Technology, CA,89,151,120.0
5433,DA,Health Care, CA,89,151,120.0
5434,DA,Education, CA,69,127,98.0
5435,DA,Information Technology, CA,69,127,98.0
5436,DA,Media, CA,69,127,98.0
5437,DA,Information Technology, CA,69,127,98.0
5438,DA,Information Technology, CA,69,127,98.0
5439,DA,Information Technology, CA,69,127,98.0
5441,DA,Finance, CA,69,127,98.0
5442,DA,Education, CA,69,127,98.0
5445,DA,Information Technology, CA,69,127,98.0
5446,DA,Business Services, CA,69,127,98.0
5447,DA,Information Technology, CA,69,127,98.0
5448,DA,Information Technology, CA,69,127,98.0
5449,DA,Information Technology, CA,69,127,98.0
5451,DA,Business Services, CA,69,127,98.0
5452,DA,Business Services, CA,69,127,98.0
5454,DA,Information Technology, CA,69,127,98.0
5455,DA,Education, CA,69,127,98.0
5456,DA,Business Services, CA,69,127,98.0
5457,DA,Information Technology, CA,69,127,98.0
5458,DA,Biotech & Pharmaceuticals, CA,69,127,98.0
5459,DA,Information Technology, CA,69,127,98.0
5460,DA,Information Technology, CA,69,127,98.0
5461,DA,Information Technology, CA,69,127,98.0
5462,DA,Information Technology, CA,69,127,98.0
5463,DA,Information Technology, CA,69,127,98.0
5464,DA,Information Technology, CA,51,93,72.0
5465,DA,Retail, CA,51,93,72.0
5466,DA,Information Technology, CA,51,93,72.0
5467,DA,Business Services, CA,51,93,72.0
5468,DA,Information Technology, CA,51,93,72.0
5469,DA,Health Care, CA,51,93,72.0
5471,DA,Biotech & Pharmaceuticals, CA,51,93,72.0
5472,DA,Business Services, CA,51,93,72.0
5473,DA,Information Technology, CA,51,93,72.0
5476,DA,Accounting & Legal, CA,51,93,72.0
5477,DA,Accounting & Legal, CA,51,93,72.0
5478,DA,Information Technology, CA,51,93,72.0
5479,DA,Business Services, CA,51,93,72.0
5480,DA,Health Care, CA,51,93,72.0
5481,DA,Manufacturing, CA,51,93,72.0
5482,DA,Information Technology, CA,51,93,72.0
5484,DA,Education, CA,51,93,72.0
5485,DA,Information Technology, CA,51,93,72.0
5486,DA,Business Services, CA,51,93,72.0
5487,DA,Information Technology, CA,51,93,72.0
5488,DA,Health Care, CA,51,93,72.0
5489,DA,Biotech & Pharmaceuticals, CA,51,93,72.0
5490,DA,Business Services, CA,51,93,72.0
5491,DA,Business Services, CA,51,93,72.0
5492,DA,Business Services, CA,51,93,72.0
5493,DA,Business Services, CA,58,93,75.5
5494,DA,Health Care, CA,58,93,75.5
5495,DA,Information Technology, CA,58,93,75.5
5496,DA,Information Technology, CA,58,93,75.5
5497,DA,Business Services, CA,58,93,75.5
5498,DA,Information Technology, CA,58,93,75.5
5500,DA,Insurance, CA,58,93,75.5
5501,DA,Biotech & Pharmaceuticals, CA,58,93,75.5
5502,DA,Information Technology, CA,58,93,75.5
5504,DA,Business Services, CA,58,93,75.5
5505,DA,Manufacturing, CA,58,93,75.5
5506,DA,Business Services, CA,58,93,75.5
5507,DA,Information Technology, CA,58,93,75.5
5509,DA,Business Services, CA,58,93,75.5
5510,DA,Information Technology, CA,58,93,75.5
5511,DA,Information Technology, CA,58,93,75.5
5512,DA,Information Technology, CA,58,93,75.5
5513,DA,Information Technology, CA,58,93,75.5
5514,DA,Business Services, CA,58,93,75.5
5515,DA,Information Technology, CA,58,93,75.5
5516,DA,Business Services, CA,58,93,75.5
5517,DA,Information Technology, CA,58,93,75.5
5519,DA,Business Services, CA,58,93,75.5
5520,DA,Business Services, CA,58,93,75.5
5521,DA,Information Technology, CA,58,93,75.5
5522,DA,Information Technology, CA,58,93,75.5
5523,DA,Accounting & Legal, CA,58,93,75.5
5524,DA,Biotech & Pharmaceuticals, CA,63,116,89.5
5525,DA,Business Services, CA,63,116,89.5
5526,DA,Information Technology, CA,63,116,89.5
5527,DA,Business Services, CA,63,116,89.5
5528,DA,Business Services, CA,63,116,89.5
5529,DA,Biotech & Pharmaceuticals, CA,63,116,89.5
5530,DA,Consumer Services, CA,63,116,89.5
5531,DA,Business Services, CA,63,116,89.5
5532,DA,Business Services, CA,63,116,89.5
5533,DA,Business Services, CA,63,116,89.5
5534,DA,Business Services, CA,63,116,89.5
5538,DA,Finance, CA,63,116,89.5
5539,DA,Information Technology, CA,63,116,89.5
5540,DA,Accounting & Legal, CA,63,116,89.5
5541,DA,Information Technology, CA,63,116,89.5
5542,DA,Business Services, CA,63,116,89.5
5543,DA,Information Technology, CA,63,116,89.5
5544,DA,Information Technology, TX,42,76,59.0
5545,DA,Information Technology, TX,42,76,59.0
5546,DA,Business Services, TX,42,76,59.0
5547,DA,Information Technology, TX,42,76,59.0
5548,DA,Information Technology, TX,42,76,59.0
5549,DA,Business Services, TX,42,76,59.0
5550,DA,Government, TX,42,76,59.0
5551,DA,Education, TX,42,76,59.0
5552,DA,Information Technology, TX,42,76,59.0
5553,DA,Government, TX,42,76,59.0
5554,DA,Media, TX,42,76,59.0
5555,DA,Business Services, TX,42,76,59.0
5556,DA,Finance, TX,42,76,59.0
5557,DA,Health Care, TX,42,76,59.0
5558,DA,Finance, TX,42,76,59.0
5559,DA,Government, TX,42,76,59.0
5560,DA,Information Technology, TX,42,76,59.0
5561,DA,Business Services, TX,42,76,59.0
5562,DA,Business Services, TX,42,76,59.0
5563,DA,Information Technology, TX,42,76,59.0
5564,DA,Information Technology, TX,42,76,59.0
5565,DA,Information Technology, TX,42,76,59.0
5566,DA,Information Technology, TX,42,76,59.0
5567,DA,Media, TX,42,76,59.0
5568,DA,Information Technology, TX,42,76,59.0
5569,DA,Health Care, TX,42,76,59.0
5570,DA,Business Services, TX,42,76,59.0
5571,DA,Information Technology, TX,53,104,78.5
5572,DA,Information Technology, TX,53,104,78.5
5573,DA,Health Care, TX,53,104,78.5
5574,DA,Government, TX,53,104,78.5
5575,DA,Government, TX,53,104,78.5
5576,DA,Information Technology, TX,53,104,78.5
5577,DA,Finance, TX,53,104,78.5
5579,DA,"Oil, Gas, Energy & Utilities", TX,53,104,78.5
5580,DA,Information Technology, TX,53,104,78.5
5581,DA,Government, TX,53,104,78.5
5583,DA,Information Technology, TX,53,104,78.5
5584,DA,Information Technology, TX,53,104,78.5
5585,DA,Business Services, TX,53,104,78.5
5586,DA,Government, TX,53,104,78.5
5587,DA,Insurance, TX,53,104,78.5
5588,DA,Business Services, TX,53,104,78.5
5590,DA,Business Services, TX,53,104,78.5
5591,DA,Information Technology, TX,53,104,78.5
5592,DA,Information Technology, TX,53,104,78.5
5593,DA,Information Technology, TX,53,104,78.5
5594,DA,Information Technology, TX,53,104,78.5
5596,DA,Information Technology, TX,53,104,78.5
5597,DA,Health Care, TX,35,42,38.5
5598,DA,Health Care, TX,35,42,38.5
5599,DA,Government, TX,35,42,38.5
5600,DA,Information Technology, TX,35,42,38.5
5601,DA,Finance, TX,35,42,38.5
5602,DA,Accounting & Legal, TX,35,42,38.5
5603,DA,Business Services, TX,35,42,38.5
5604,DA,Information Technology, TX,35,42,38.5
5606,DA,Business Services, TX,35,42,38.5
5607,DA,Information Technology, TX,35,42,38.5
5608,DA,Insurance, TX,35,42,38.5
5609,DA,Health Care, TX,35,42,38.5
5611,DA,Government, TX,35,42,38.5
5612,DA,Health Care, TX,35,42,38.5
5613,DA,Information Technology, TX,35,42,38.5
5614,DA,Health Care, TX,35,42,38.5
5615,DA,Information Technology, TX,35,42,38.5
5616,DA,Government, TX,35,42,38.5
5618,DA,Business Services, TX,35,42,38.5
5619,DA,Business Services, TX,35,42,38.5
5620,DA,Business Services, TX,35,42,38.5
5622,DA,Transportation & Logistics, TX,35,42,38.5
5624,DA,Insurance, TX,35,42,38.5
5625,DA,Information Technology, TX,35,42,38.5
5626,DA,Government, TX,35,42,38.5
5627,DA,Government, TX,43,77,60.0
5628,DA,Business Services, TX,43,77,60.0
5629,DA,Government, TX,43,77,60.0
5630,DA,Business Services, FL,40,72,56.0
5631,DA,Business Services, FL,40,72,56.0
5632,DA,Finance, FL,40,72,56.0
5633,DA,Business Services, FL,40,72,56.0
5634,DA,Information Technology, FL,40,72,56.0
5635,DA,Business Services, FL,40,72,56.0
5636,DA,Business Services, FL,40,72,56.0
5637,DA,Finance, FL,40,72,56.0
5638,DA,Business Services, FL,40,72,56.0
5639,DA,Information Technology, FL,40,72,56.0
5640,DA,Finance, FL,40,72,56.0
5641,DA,Information Technology, FL,40,72,56.0
5644,DA,Insurance, FL,40,72,56.0
5645,DA,Finance, FL,40,72,56.0
5646,DA,Business Services, FL,40,72,56.0
5647,DA,Information Technology, FL,40,72,56.0
5649,DA,Aerospace & Defense, TX,50,86,68.0
5651,DA,Business Services, TX,50,86,68.0
5652,DA,Information Technology, TX,50,86,68.0
5653,DA,Aerospace & Defense, TX,50,86,68.0
5654,DA,Information Technology, TX,50,86,68.0
5655,DA,Information Technology, TX,50,86,68.0
5656,DA,Business Services, TX,50,86,68.0
5657,DA,Aerospace & Defense, TX,50,86,68.0
5658,DA,Finance, TX,50,86,68.0
5659,DA,"Construction, Repair & Maintenance", TX,50,86,68.0
5660,DA,Transportation & Logistics, TX,35,67,51.0
5661,DA,Information Technology, TX,35,67,51.0
5662,DA,Information Technology, TX,35,67,51.0
5663,DA,Business Services, TX,35,67,51.0
5666,DA,Information Technology, TX,35,67,51.0
5667,DA,Information Technology, TX,57,70,63.5
5668,DA,Information Technology, TX,57,70,63.5
5669,DA,Business Services, OH,28,52,40.0
5670,DA,Information Technology, OH,28,52,40.0
5671,DA,Health Care, OH,28,52,40.0
5672,DA,Finance, OH,28,52,40.0
5673,DA,Retail, OH,28,52,40.0
5674,DA,Finance, OH,28,52,40.0
5676,DA,Transportation & Logistics, OH,28,52,40.0
5677,DA,Health Care, OH,28,52,40.0
5678,DA,Information Technology, OH,28,52,40.0
5679,DA,Finance, OH,28,52,40.0
5680,DA,Business Services, OH,28,52,40.0
5681,DA,Health Care, OH,28,52,40.0
5682,DA,Accounting & Legal, OH,28,52,40.0
5683,DA,Information Technology, OH,28,52,40.0
5684,DA,Health Care, OH,28,52,40.0
5685,DA,Business Services, OH,28,52,40.0
